place_id,name,address,latitude,longitude,rating,review_count,price_level,primary_type,types,website,google_maps_url,search_query
ChIJpSMSex1xhlQR-Yz4ouZLxiA,Bar Tartare,"54 Alexander St, Vancouver, BC V6A 1E7",49.283544799999994,-123.1028315,4.5,145.0,,wine_bar,"wine_bar, bar, food, point_of_interest, establishment",https://www.bartartareyvr.ca/,https://maps.google.com/?cid=2361658508551163129&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,French restaurants in Gastown BC
ChIJHeumX0V1hlQR9lWAJnXCZCA,Hủ Tiếu Hồng Phát (Hồng Phát Richmond),"8291 Ackroyd Rd Unit 100, Richmond, BC V6X 3K5",49.1723862,-123.13317880000001,4.5,141.0,,vietnamese_restaurant,"vietnamese_restaurant, restaurant, food, point_of_interest, establishment",https://hongphat.ca/,https://maps.google.com/?cid=2334204315297666550&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Vietnamese restaurants in Richmond BC
ChIJHT2qdw9xhlQRgfZgfKBAeq0,Sumibiyaki Arashi,"363 E Broadway, Vancouver, BC V5T 1W5",49.2629367,-123.0974687,4.5,124.0,,japanese_restaurant,"japanese_restaurant, restaurant, food, point_of_interest, establishment",https://www.sumibiyakiarashi.com/,https://maps.google.com/?cid=12500374773745907329&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Japanese restaurants in Mount Pleasant BC
ChIJT-IqLgJ3hlQRbxWEf6Uvirw,Osteria al Centro,"3087 Slocan St, Vancouver, BC V5M 3E4",49.256492699999995,-123.0507595,4.5,124.0,,italian_restaurant,"italian_restaurant, restaurant, food, point_of_interest, establishment",https://www.opentable.com/r/osteria-al-centro-vancouver,https://maps.google.com/?cid=13585723613771994479&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Italian restaurants in Commercial Drive BC
ChIJNT1fZwB3hlQREmUofjoxu2M,Captain Thai Noodle House 船長泰國船麵工房,"4685 Kingsway, Burnaby, BC V5H 2B7",49.2287506,-122.99988990000001,4.5,124.0,,thai_restaurant,"thai_restaurant, restaurant, food, point_of_interest, establishment",https://www.instagram.com/captain.thai.van?igsh=MTdrem12OHUxc2EwZQ==,https://maps.google.com/?cid=7186391757694199058&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Thai restaurants in Burnaby BC
ChIJ_3QxDwBxhlQR3tr7Y2pKJQ4,Dante Italian Sandwich,"1110 Commercial Dr, Vancouver, BC V5L 3X2",49.2746243,-123.0693939,4.5,116.0,,italian_restaurant,"italian_restaurant, restaurant, food, point_of_interest, establishment",http://dantesandwich.com/,https://maps.google.com/?cid=1019302711473724126&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Italian restaurants in Commercial Drive BC
ChIJcbN4r55xhlQRNVft_nY5ODc,PRINKLE FRIED CHICKEN ( Commercial Dr),"1431 Commercial Dr, Vancouver, BC V5L 3X8",49.271815,-123.06980200000001,4.5,102.0,,korean_restaurant,"korean_restaurant, taco_restaurant, meal_takeaway, restaurant, food, point_of_interest, establishment",https://prinklechicken.com/,https://maps.google.com/?cid=3978993454027724597&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Korean restaurants in Commercial Drive BC
ChIJB5dXvylxhlQR-8HuSzdCCvU,2nd Floor Gastown,"300 Water St, Vancouver, BC V6B 1B8",49.2841708,-123.1090542,4.5,90.0,,live_music_venue,"live_music_venue, event_venue, restaurant, food, point_of_interest, establishment",https://www.waterstreetcafe.ca/2nd-floor-gastown,https://maps.google.com/?cid=17656998094324023803&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Caribbean restaurants in Gastown BC
ChIJc9goDABzhlQRz2WEDiDAXHU,JinWei Kitchen | Vancouver Restaurant,"5351 West Blvd, Vancouver, BC V6M 3W4",49.2377955,-123.15562820000001,4.5,86.0,,chinese_restaurant,"chinese_restaurant, family_restaurant, asian_restaurant, meal_takeaway, restaurant, food, point_of_interest, establishment",https://jinweikitchen.zomi.menu/,https://maps.google.com/?cid=8456845444209993167&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Chinese restaurants in West End BC
ChIJxfL7Krp1hlQRsQY50nG4cyM,Quesada Burritos & Tacos,"3080 St Edwards Dr #108, Richmond, BC V6X 4C4",49.191728999999995,-123.11172830000001,4.5,76.0,,mexican_restaurant,"mexican_restaurant, burrito_restaurant, tex_mex_restaurant, fast_food_restaurant, american_restaurant, restaurant, food, point_of_interest, establishment",https://quesada.ca/,https://maps.google.com/?cid=2554588212646971057&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Mexican restaurants in Richmond BC
ChIJW7Gtt8lxhlQRcxxfq0lDcew,Pho Quynh Express (Granville),"562 Granville St, Vancouver, BC V6C 1W6",49.2839235,-123.11561900000001,4.5,70.0,,vietnamese_restaurant,"vietnamese_restaurant, asian_restaurant, meal_takeaway, restaurant, food, point_of_interest, establishment",,https://maps.google.com/?cid=17037472849006107763&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Vietnamese restaurants in Gastown BC
ChIJKzHjUwBxhlQRdYe3Vg1E-kM,Quesada Burritos & Tacos,"2430 Commercial Dr, Vancouver, BC V5N 4B8",49.2628705,-123.06954139999999,4.5,69.0,,mexican_restaurant,"mexican_restaurant, burrito_restaurant, tex_mex_restaurant, fast_food_restaurant, american_restaurant, restaurant, food, point_of_interest, establishment",https://quesada.ca/,https://maps.google.com/?cid=4898302368798967669&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Mexican restaurants in Commercial Drive BC
ChIJ_XR0ZgBzhlQRIN-M7jRBIPo,Thai Away Home @ Club Kitchen,"988 Expo Blvd #12, Vancouver, BC V6Z 0G2",49.2749411,-123.11551229999998,4.5,57.0,,thai_restaurant,"thai_restaurant, restaurant, food, point_of_interest, establishment",https://order.clubkitchen.ca/menu/thai-away,https://maps.google.com/?cid=18023477404333039392&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Thai restaurants in Downtown Vancouver BC
ChIJK0gMfCFzhlQRaX-5pYAeLV0,Vegan Fried Chickun,"2961 W Broadway, Vancouver, BC V6K 2G9",49.2642995,-123.17170910000002,4.5,42.0,,vegetarian_restaurant,"vegetarian_restaurant, restaurant, food, point_of_interest, establishment",https://www.veganfriedchickun.com/,https://maps.google.com/?cid=6714056157364322153&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Vegetarian restaurants in Kitsilano BC
ChIJC1HlfyMLhlQRBkPEMTZTMFA,Pho 19,"6386 Number 3 Rd #190, Richmond, BC V6Y 0L6",49.1670499,-123.13623919999998,4.5,23.0,,vietnamese_restaurant,"vietnamese_restaurant, restaurant, food, point_of_interest, establishment",,https://maps.google.com/?cid=5778209814144631558&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Vietnamese restaurants in Richmond BC
ChIJL7KlLmVxhlQR1HPQqdTvaaw,Kawasho Japanese Restaurant,"770 Thurlow St, Vancouver, BC V6E 1V9",49.2846786,-123.12430459999999,4.5,22.0,,japanese_restaurant,"japanese_restaurant, restaurant, food, point_of_interest, establishment",https://www.kawashosushi.com/,https://maps.google.com/?cid=12423724743739339732&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Japanese restaurants in Downtown Vancouver BC
ChIJs5aapWVxhlQRO8yOzAGz4HA,Gran Reserva,"1014 Main St, Vancouver, BC V6A 2W1",49.275480099999996,-123.09951269999999,4.5,17.0,,lounge_bar,"lounge_bar, night_club, bar, point_of_interest, establishment",https://www.bodegaonmain.ca/granreserva/,https://maps.google.com/?cid=8133697747339365435&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Spanish restaurants in Downtown Vancouver BC
ChIJAVowCgBzhlQRjAN4LsV8F0E,Zicaffè,"2460 Vine St, Vancouver, BC V6K 2E4",49.2642288,-123.15748529999999,4.5,6.0,,italian_restaurant,"italian_restaurant, restaurant, food, point_of_interest, establishment",,https://maps.google.com/?cid=4690354723259679628&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Italian restaurants in Kitsilano BC
ChIJ6z40qfRxhlQRV5K_cMyFdFU,Olives & Oregano Kitchen,"1370 E Georgia St, Vancouver, BC V5L 2A8",49.2783033,-123.0755742,4.5,6.0,,mediterranean_restaurant,"mediterranean_restaurant, restaurant, food, point_of_interest, establishment",,https://maps.google.com/?cid=6157693703633736279&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Mediterranean restaurants in Commercial Drive BC
ChIJEwXWQndxhlQRRKy4phazLq0,The Old Spaghetti Factory (Gastown),"53 Water St, Vancouver, BC V6B 1A1",49.283848199999994,-123.105329,4.4,9670.0,PRICE_LEVEL_MODERATE,italian_restaurant,"italian_restaurant, restaurant, food, point_of_interest, establishment",http://www.oldspaghettifactory.ca/locations/gastown,https://maps.google.com/?cid=12479108527357996100&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Italian restaurants in Gastown BC
ChIJNXC5QXhxhlQRaqLfMpShR-k,Steamworks Brewpub,"375 Water St, Vancouver, BC V6B 1B8",49.2848803,-123.1109429,4.4,7994.0,PRICE_LEVEL_MODERATE,brewpub,"brewpub, pub, bar, restaurant, food, point_of_interest, establishment",https://steamworks.com/brew-pub/,https://maps.google.com/?cid=16809581792064414314&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Thai restaurants in Gastown BC
ChIJ9efnfINxhlQRKovtjwKKJGA,Cactus Club Cafe,"1085 Canada Pl, Vancouver, BC V6C 0C3",49.289592899999995,-123.1181771,4.4,7615.0,PRICE_LEVEL_MODERATE,restaurant,"restaurant, family_restaurant, steak_house, hamburger_restaurant, bar_and_grill, cocktail_bar, bar, meal_takeaway, american_restaurant, food, point_of_interest, establishment",https://www.cactusclubcafe.com/locations/coal-harbour/,https://maps.google.com/?cid=6927813870411942698&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Caribbean restaurants in Downtown Vancouver BC
ChIJm7uuIkp2hlQRGoaU3B1jdH8,(Burnaby) MYST Asian Fusion,"6400 Kingsway, Burnaby, BC V5E 1C5",49.2193417,-122.97069259999998,4.4,4865.0,PRICE_LEVEL_MODERATE,taiwanese_restaurant,"taiwanese_restaurant, restaurant, food, point_of_interest, establishment",http://www.myst6400.com/,https://maps.google.com/?cid=9184074520021206554&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Chinese restaurants in Burnaby BC
ChIJl97JCH5xhlQRCMTZHG7N-Sg,SOCIAL CORNER YALETOWN,"891 Homer St, Vancouver, BC V6B 2W2",49.2787253,-123.118532,4.4,4802.0,PRICE_LEVEL_MODERATE,italian_restaurant,"italian_restaurant, pizza_delivery, coffee_shop, brunch_restaurant, pizza_restaurant, spanish_restaurant, meal_delivery, food_delivery, hamburger_restaurant, cafe, american_restaurant, food_store, store, restaurant, food, point_of_interest, service, establishment",http://www.persesocialcorner.com/,https://maps.google.com/?cid=2952616903532200968&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Italian restaurants in Downtown Vancouver BC
ChIJI-wfSftzhlQRtHIGkGtqS2k,Anh and Chi,"3388 Main St, Vancouver, BC V5V 3M7",49.2549852,-123.1008596,4.4,4560.0,PRICE_LEVEL_MODERATE,vietnamese_restaurant,"vietnamese_restaurant, asian_restaurant, cocktail_bar, bar, restaurant, food, point_of_interest, establishment",http://www.anhandchi.com/,https://maps.google.com/?cid=7587275007446119092&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Vietnamese restaurants in Downtown Vancouver BC
ChIJIVQItDF1hlQRocX94V2n72A,Earls Kitchen + Bar,"5300 Number 3 Rd Unit 304, Richmond, BC V6X 2X9",49.176309499999995,-123.1319095,4.4,4519.0,PRICE_LEVEL_MODERATE,restaurant,"restaurant, brunch_restaurant, lounge_bar, night_club, bar, food, point_of_interest, establishment",https://www.earls.ca/locations/richmond,https://maps.google.com/?cid=6984985568740230561&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Vegetarian restaurants in Richmond BC
ChIJc2D45XlxhlQRu3b5UFCKc9Q,La Casita - Gastown,"101 W Cordova St, Vancouver, BC V6B 1E1",49.283119199999994,-123.10696569999999,4.4,3732.0,PRICE_LEVEL_MODERATE,mexican_restaurant,"mexican_restaurant, catering_service, meal_delivery, food_delivery, event_venue, restaurant, food, point_of_interest, service, establishment",http://www.lacasita.ca/,https://maps.google.com/?cid=15308731635922990779&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Mexican restaurants in Downtown Vancouver BC
ChIJNRSLgX91hlQRhhzVsJAyhGM,The Story Cafe - Eatery & Bar,"2800 Sexsmith Rd, Richmond, BC V6X 1V5",49.193579199999995,-123.12791779999999,4.4,3661.0,PRICE_LEVEL_MODERATE,restaurant,"restaurant, breakfast_restaurant, pastry_shop, dessert_restaurant, brunch_restaurant, dessert_shop, confectionery, bakery, bar, live_music_venue, american_restaurant, food_store, italian_restaurant, event_venue, store, french_restaurant, food, point_of_interest, establishment",http://thestory.cafe/,https://maps.google.com/?cid=7170912103704108166&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Italian restaurants in Richmond BC
ChIJ7_0WpPdzhlQR2ULoL78zALs,Chickpea Restaurant,"4298 Main St, Vancouver, BC V5V 3P9",49.246591699999996,-123.1010316,4.4,3488.0,PRICE_LEVEL_MODERATE,vegan_restaurant,"vegan_restaurant, vegetarian_restaurant, cocktail_bar, mediterranean_restaurant, middle_eastern_restaurant, bar, restaurant, food, point_of_interest, establishment",http://www.ilovechickpea.ca/,https://maps.google.com/?cid=13474826981328044761&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Vegetarian restaurants in Downtown Vancouver BC
ChIJo1jMuUhxhlQRpNnramo6TqI,The Burrow,"2781 Commercial Dr, Vancouver, BC V5N 4C5",49.2597798,-123.07005400000001,4.4,3162.0,PRICE_LEVEL_MODERATE,vegetarian_restaurant,"vegetarian_restaurant, vegan_restaurant, meal_delivery, food_delivery, meal_takeaway, mexican_restaurant, food_store, restaurant, food, store, point_of_interest, establishment",http://www.theburrowrestaurant.com/,https://maps.google.com/?cid=11695349511062542756&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Vegetarian restaurants in Downtown Vancouver BC
ChIJi_5Fqz9xhlQRctWWsZ8SyR8,Sula Indian Restaurant,"1128 Commercial Dr, Vancouver, BC V5L 3X2",49.2744411,-123.06928929999998,4.4,2969.0,PRICE_LEVEL_MODERATE,indian_restaurant,"indian_restaurant, fine_dining_restaurant, vegetarian_restaurant, family_restaurant, catering_service, meal_delivery, food_delivery, cocktail_bar, meal_takeaway, bar, restaurant, food, service, point_of_interest, establishment",https://sulaindianrestaurant.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb_commercial_hp,https://maps.google.com/?cid=2290382362583160178&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Indian restaurants in Commercial Drive BC
ChIJZ3g3Z9RzhlQRAwBHOA1-EpU,Mangos Kitchen Bar,"1180 Howe St, Vancouver, BC V6Z 1R2",49.2782409,-123.1260775,4.4,2919.0,PRICE_LEVEL_MODERATE,mexican_restaurant,"mexican_restaurant, latin_american_restaurant, chilean_restaurant, cocktail_bar, sports_bar, colombian_restaurant, bar, peruvian_restaurant, restaurant, food, point_of_interest, establishment",https://www.mangosvancouver.com/,https://maps.google.com/?cid=10741786656475906051&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Mexican restaurants in Downtown Vancouver BC
ChIJdWULgytyhlQR9EUQyHopKL0,Davie Dosa Company,"3031 Beckman Pl #140, Richmond, BC V6X 3R3",49.1916284,-123.1084648,4.4,2632.0,PRICE_LEVEL_MODERATE,indian_restaurant,"indian_restaurant, asian_fusion_restaurant, asian_restaurant, fusion_restaurant, vegan_restaurant, vegetarian_restaurant, diner, south_indian_restaurant, meal_takeaway, restaurant, food, point_of_interest, establishment",https://daviedosacompany.com/,https://maps.google.com/?cid=13630189879556064756&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Indian restaurants in Richmond BC
ChIJEa-sXUdxhlQR8WFhlViz2Pk,La Mezcaleria,"1622 Commercial Dr, Vancouver, BC V5L 3Y4",49.2701263,-123.0694685,4.4,2590.0,PRICE_LEVEL_MODERATE,mexican_restaurant,"mexican_restaurant, vegetarian_restaurant, bar_and_grill, cocktail_bar, bar, live_music_venue, event_venue, restaurant, food, point_of_interest, establishment",http://www.lamezcaleria.ca/,https://maps.google.com/?cid=18003336703458238961&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Mexican restaurants in Commercial Drive BC
ChIJ9R182tZzhlQRgBcJ3U3p7t8,Rodney's Oyster House,"1228 Hamilton St, Vancouver, BC V6B 6L2",49.2743262,-123.1231342,4.4,2559.0,PRICE_LEVEL_MODERATE,oyster_bar_restaurant,"oyster_bar_restaurant, seafood_restaurant, restaurant, food, point_of_interest, establishment",http://www.rohvan.com/,https://maps.google.com/?cid=16136091035545180032&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Seafood restaurants in Downtown Vancouver BC
ChIJcw7-mYdxhlQRxq9ZD4tvuH0,Sura Korean Royal Cuisine Restaurant Vancouver,"1518 Robson St, Vancouver, BC V6G 1C3",49.2888824,-123.13166529999998,4.4,2554.0,PRICE_LEVEL_MODERATE,korean_restaurant,"korean_restaurant, restaurant, food, point_of_interest, establishment",https://www.surakoreancuisine.com/,https://maps.google.com/?cid=9059113293504425926&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Korean restaurants in Downtown Vancouver BC
ChIJB2d6QdZzhlQR73eNQzmpLC8,The Greek Yaletown,"1043 Mainland St, Vancouver, BC V6B 2R9",49.2762132,-123.1198874,4.4,2549.0,PRICE_LEVEL_MODERATE,greek_restaurant,"greek_restaurant, meal_delivery, food_delivery, meal_takeaway, restaurant, food, point_of_interest, establishment",https://thegreekbyanatoli.com/,https://maps.google.com/?cid=3399277882169456623&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Mediterranean restaurants in Yaletown BC
ChIJdxpZbtdzhlQRlCpofbKCaEQ,Provence Marinaside,"1177 Marinaside Crescent, Vancouver, BC V6Z 2Z1",49.273333699999995,-123.11961649999999,4.4,2460.0,PRICE_LEVEL_EXPENSIVE,mediterranean_restaurant,"mediterranean_restaurant, seafood_restaurant, brunch_restaurant, french_restaurant, restaurant, food, point_of_interest, establishment",https://www.provencemarinaside.ca/,https://maps.google.com/?cid=4929333495276776084&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Mediterranean restaurants in Downtown Vancouver BC
ChIJnbZ_HnpxhlQRYtAR6udPH4g,Moltaqa Moroccan Restaurant,"1002 Mainland St, Vancouver, BC V6B 6J8",49.2764289,-123.1190635,4.4,2258.0,,moroccan_restaurant,"moroccan_restaurant, fine_dining_restaurant, halal_restaurant, middle_eastern_restaurant, live_music_venue, event_venue, restaurant, food, point_of_interest, establishment",https://moltaqarestaurant.ca/,https://maps.google.com/?cid=9808646370919305314&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Mediterranean restaurants in Downtown Vancouver BC
ChIJwzGZvXdxhlQRkfAVf4vvg7o,Bombay Kitchen + Bar - Commercial Dr,"1018 Commercial Dr, Vancouver, BC V5L 3W9",49.275386999999995,-123.06924799999999,4.4,2128.0,PRICE_LEVEL_MODERATE,indian_restaurant,"indian_restaurant, bar_and_grill, south_indian_restaurant, meal_takeaway, bar, north_indian_restaurant, restaurant, food, point_of_interest, establishment",https://bombaykitchenoncommercial.ca/,https://maps.google.com/?cid=13439849095415328913&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Indian restaurants in Commercial Drive BC
ChIJdxjrGMNzhlQREy0YgBUfdvs,Banana Leaf Original (Broadway & Oak),"820 W Broadway, Vancouver, BC V5Z 1J8",49.2631683,-123.12247310000001,4.4,2009.0,PRICE_LEVEL_MODERATE,malaysian_restaurant,"malaysian_restaurant, restaurant, food, point_of_interest, establishment",https://www.bananaleaf-vancouver.com/broadway,https://maps.google.com/?cid=18119704327975611667&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Brazilian restaurants in Kitsilano BC
ChIJiy-QLC53hlQRAwwA_uMWmtk,Sooda Korean BBQ,"food court, 4567 Lougheed Hwy. 2nd floor, Burnaby, BC V5C 3Z6",49.2680924,-123.0003773,4.4,1986.0,PRICE_LEVEL_MODERATE,korean_barbecue_restaurant,"korean_barbecue_restaurant, korean_restaurant, bar, restaurant, food, point_of_interest, establishment",http://bangapsooda.com/,https://maps.google.com/?cid=15679870221118606339&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Korean restaurants in Burnaby BC
ChIJPddQZeNzhlQRVbraHJJvZog,Burgoo,"3096 Main St, Vancouver, BC V5T 3G5",49.2576533,-123.10088750000001,4.4,1970.0,PRICE_LEVEL_MODERATE,bistro,"bistro, restaurant, food, point_of_interest, establishment",https://www.burgoo.ca/,https://maps.google.com/?cid=9828665910122691157&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Spanish restaurants in Mount Pleasant BC
ChIJdUiOqXBxhlQR9xz4YULOF10,Di Beppe Restaurant,"8 W Cordova St, Vancouver, BC V6B 1C9",49.2823743,-123.10450569999999,4.4,1939.0,PRICE_LEVEL_MODERATE,italian_restaurant,"italian_restaurant, restaurant, food, point_of_interest, establishment",http://www.dibeppe.com/,https://maps.google.com/?cid=6708056954498456823&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Italian restaurants in Downtown Vancouver BC
ChIJ_dDM30xwhlQRlt_JHk7TeIc,Anatoli Souvlaki,"5 Lonsdale Ave, North Vancouver, BC V7M 2E4",49.310716199999995,-123.0801544,4.4,1895.0,PRICE_LEVEL_MODERATE,greek_restaurant,"greek_restaurant, mediterranean_restaurant, restaurant, food, point_of_interest, establishment",https://thegreekbyanatoli.com/location-north-vancouver/,https://maps.google.com/?cid=9761784524803006358&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Mediterranean restaurants in North Vancouver BC
ChIJQyTlBnpxhlQRG_iQW8ItfrA,NICLI Pizzeria + Bar,"3142 Highland Blvd, North Vancouver, BC V7R 2X6",49.3377264,-123.1011861,4.4,1815.0,PRICE_LEVEL_MODERATE,italian_restaurant,"italian_restaurant, pizza_delivery, bistro, brunch_restaurant, pizza_restaurant, meal_delivery, food_delivery, meal_takeaway, bar, restaurant, food, point_of_interest, establishment",https://www.niclipizzeria.com/?utm_source=google&utm_medium=local,https://maps.google.com/?cid=12717652710523992091&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Italian restaurants in North Vancouver BC
ChIJ3QdMiXlxhlQRp3roxm24JZ4,Catch 122 Cafe Bistro,"128 Carrie Cates Ct, North Vancouver, BC V7M 0G7",49.3110502,-123.0812658,4.4,1814.0,PRICE_LEVEL_MODERATE,bistro,"bistro, brunch_restaurant, cocktail_bar, breakfast_restaurant, bar, restaurant, food, point_of_interest, establishment",http://www.catch122.ca/,https://maps.google.com/?cid=11395717213758978727&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Vegetarian restaurants in North Vancouver BC
ChIJPw7iFlpzhlQRLGIH8z4l6QI,Sushi Mugen,"903 Davie St, Vancouver, BC V6Z 2E9",49.2786924,-123.12830849999999,4.4,1812.0,PRICE_LEVEL_MODERATE,sushi_restaurant,"sushi_restaurant, japanese_restaurant, restaurant, food, point_of_interest, establishment",http://www.sushimugenvancouver.com/,https://maps.google.com/?cid=209739809944986156&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Japanese restaurants in Downtown Vancouver BC
ChIJl9xLjNZzhlQR7-ndY8Asql8,Brix and Mortar,"1137 Hamilton St, Vancouver, BC V6B 6M5",49.2756123,-123.12191050000001,4.4,1791.0,PRICE_LEVEL_EXPENSIVE,restaurant,"restaurant, food, point_of_interest, establishment",https://www.brixandmortar.ca/,https://maps.google.com/?cid=6893371384464796143&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Mediterranean restaurants in Yaletown BC
ChIJOw__fAJ1hlQRgk4H278ijCY,Pho 37,"8300 Capstan Wy #1008, Richmond, BC V6X 4B7",49.1879268,-123.13103,4.4,1783.0,PRICE_LEVEL_INEXPENSIVE,restaurant,"vietnamese_restaurant, restaurant, food, point_of_interest, establishment",https://pho37.ca/,https://maps.google.com/?cid=2777633277589540482&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Vietnamese restaurants in Richmond BC
